shop_id,date,pay_count,operate_hour,browser_count,dayofweek,is_holiday,week_id
76,2016-09-06,86,13,6,1,0,1
76,2016-09-07,63,12,12,2,0,1
76,2016-09-08,53,11,5,3,0,1
76,2016-09-09,62,11,6,4,0,1
76,2016-09-10,83,11,10,5,1,1
76,2016-09-11,77,12,5,6,1,1
76,2016-09-12,45,14,2,0,0,1
76,2016-09-13,53,12,5,1,0,2
76,2016-09-14,15,8,2,2,0,2
76,2016-09-15,3,2,2,3,1,2
76,2016-09-16,1,0,3,4,1,2
76,2016-09-17,0,0,1,5,1,2
76,2016-09-18,0,0,1,6,0,2
76,2016-09-19,1,0,5,0,0,2
76,2016-09-20,2,1,0,1,0,3
76,2016-09-21,17,10,0,2,0,3
76,2016-09-22,21,13,3,3,0,3
76,2016-09-23,38,12,4,4,0,3
76,2016-09-24,62,14,3,5,1,3
76,2016-09-25,48,13,1,6,1,3
76,2016-09-26,43,15,3,0,0,3
76,2016-09-27,2,8,1,1,0,4
76,2016-09-28,2,0,1,2,0,4
76,2016-09-29,19,10,1,3,0,4
76,2016-09-30,42,12,10,4,0,4
76,2016-10-08,49,13,7,5,0,4
76,2016-10-09,36,12,9,6,0,4
76,2016-10-10,32,10,3,0,0,4
76,2016-10-11,37,14,5,1,0,5
76,2016-10-12,43,11,12,2,0,5
76,2016-10-13,41,12,11,3,0,5
76,2016-10-14,36,12,5,4,0,5
76,2016-10-15,79,13,8,5,1,5
76,2016-10-16,48,11,2,6,1,5
76,2016-10-17,53,13,9,0,0,5
76,2016-10-18,35,11,10,1,0,6
76,2016-10-19,43,12,5,2,0,6
76,2016-10-20,10,10,3,3,0,6
76,2016-10-21,7,10,1,4,0,6
76,2016-10-22,92,12,5,5,1,6
76,2016-10-23,51,12,4,6,1,6
76,2016-10-24,65,14,5,0,0,6
76,2016-10-25,39,14,4,1,0,7
76,2016-10-26,32,9,4,2,0,7
76,2016-10-27,52,13,1,3,0,7
76,2016-10-28,60,13,2,4,0,7
76,2016-10-29,128,14,10,5,1,7
76,2016-10-30,78,13,5,6,1,7
76,2016-10-31,43,12,2,0,0,7
77,2016-09-06,97,15,3,1,0,1
77,2016-09-07,103,15,3,2,0,1
77,2016-09-08,77,15,2,3,0,1
77,2016-09-09,126,15,2,4,0,1
77,2016-09-10,119,14,6,5,1,1
77,2016-09-11,119,15,5,6,1,1
77,2016-09-12,109,15,5,0,0,1
77,2016-09-13,91,15,4,1,0,2
77,2016-09-14,146,15,3,2,0,2
77,2016-09-15,123,15,3,3,1,2
77,2016-09-16,76,16,2,4,1,2
77,2016-09-17,109,15,2,5,1,2
77,2016-09-18,99,14,6,6,0,2
77,2016-09-19,90,14,1,0,0,2
77,2016-09-20,95,16,2,1,0,3
77,2016-09-21,104,14,1,2,0,3
77,2016-09-22,120,15,2,3,0,3
77,2016-09-23,152,15,3,4,0,3
77,2016-09-24,123,14,4,5,1,3
77,2016-09-25,142,15,3,6,1,3
77,2016-09-26,115,15,3,0,0,3
77,2016-09-27,122,15,5,1,0,4
77,2016-09-28,147,16,1,2,0,4
77,2016-09-29,162,15,7,3,0,4
77,2016-09-30,191,16,12,4,0,4
77,2016-10-08,105,15,10,5,0,4
77,2016-10-09,100,14,22,6,0,4
77,2016-10-10,110,15,15,0,0,4
77,2016-10-11,74,15,12,1,0,5
77,2016-10-12,106,15,19,2,0,5
77,2016-10-13,85,17,12,3,0,5
77,2016-10-14,146,15,11,4,0,5
77,2016-10-15,98,15,7,5,1,5
77,2016-10-16,113,14,9,6,1,5
77,2016-10-17,120,15,14,0,0,5
77,2016-10-18,95,15,10,1,0,6
77,2016-10-19,124,15,9,2,0,6
77,2016-10-20,116,15,7,3,0,6
77,2016-10-21,148,15,11,4,0,6
77,2016-10-22,112,15,9,5,1,6
77,2016-10-23,146,14,3,6,1,6
77,2016-10-24,150,15,7,0,0,6
77,2016-10-25,136,15,9,1,0,7
77,2016-10-26,127,15,9,2,0,7
77,2016-10-27,141,16,11,3,0,7
77,2016-10-28,123,15,7,4,0,7
77,2016-10-29,93,14,8,5,1,7
77,2016-10-30,137,17,1,6,1,7
77,2016-10-31,101,16,11,0,0,7
78,2016-09-06,64,14,5,1,0,1
78,2016-09-07,76,14,0,2,0,1
78,2016-09-08,64,14,2,3,0,1
78,2016-09-09,59,13,4,4,0,1
78,2016-09-10,57,13,3,5,1,1
78,2016-09-11,66,13,3,6,1,1
78,2016-09-12,66,13,1,0,0,1
78,2016-09-13,61,13,1,1,0,2
78,2016-09-14,32,13,4,2,0,2
78,2016-09-15,44,12,1,3,1,2
78,2016-09-16,38,12,1,4,1,2
78,2016-09-17,61,13,0,5,1,2
78,2016-09-18,49,13,1,6,0,2
78,2016-09-19,59,14,3,0,0,2
78,2016-09-20,66,13,3,1,0,3
78,2016-09-21,49,14,2,2,0,3
78,2016-09-22,59,12,3,3,0,3
78,2016-09-23,69,13,6,4,0,3
78,2016-09-24,53,14,6,5,1,3
78,2016-09-25,55,11,7,6,1,3
78,2016-09-26,56,13,3,0,0,3
78,2016-09-27,62,15,2,1,0,4
78,2016-09-28,67,14,0,2,0,4
78,2016-09-29,53,13,4,3,0,4
78,2016-09-30,51,14,11,4,0,4
78,2016-10-08,51,14,5,5,0,4
78,2016-10-09,50,12,7,6,0,4
78,2016-10-10,42,13,10,0,0,4
78,2016-10-11,54,13,8,1,0,5
78,2016-10-12,45,14,8,2,0,5
78,2016-10-13,68,13,3,3,0,5
78,2016-10-14,59,14,7,4,0,5
78,2016-10-15,50,15,2,5,1,5
78,2016-10-16,56,12,3,6,1,5
78,2016-10-17,60,12,1,0,0,5
78,2016-10-18,63,13,3,1,0,6
78,2016-10-19,52,14,2,2,0,6
78,2016-10-20,52,12,3,3,0,6
78,2016-10-21,40,14,3,4,0,6
78,2016-10-22,35,12,4,5,1,6
78,2016-10-23,48,11,2,6,1,6
78,2016-10-24,56,12,5,0,0,6
78,2016-10-25,51,13,6,1,0,7
78,2016-10-26,53,13,4,2,0,7
78,2016-10-27,56,15,3,3,0,7
78,2016-10-28,56,13,4,4,0,7
78,2016-10-29,58,12,2,5,1,7
78,2016-10-30,66,13,5,6,1,7
78,2016-10-31,59,12,5,0,0,7
79,2016-09-06,140,10,7,1,0,1
79,2016-09-07,89,10,10,2,0,1
79,2016-09-08,115,10,12,3,0,1
79,2016-09-09,160,9,3,4,0,1
79,2016-09-10,53,9,2,5,1,1
79,2016-09-11,36,9,6,6,1,1
79,2016-09-12,66,9,3,0,0,1
79,2016-09-13,145,9,13,1,0,2
79,2016-09-14,114,9,4,2,0,2
79,2016-09-15,23,7,2,3,1,2
79,2016-09-16,24,8,6,4,1,2
79,2016-09-17,36,10,2,5,1,2
79,2016-09-18,112,9,6,6,0,2
79,2016-09-19,134,8,4,0,0,2
79,2016-09-20,160,10,4,1,0,3
79,2016-09-21,142,10,5,2,0,3
79,2016-09-22,138,10,10,3,0,3
79,2016-09-23,128,9,4,4,0,3
79,2016-09-24,61,9,3,5,1,3
79,2016-09-25,53,9,3,6,1,3
79,2016-09-26,156,8,5,0,0,3
79,2016-09-27,163,9,9,1,0,4
79,2016-09-28,145,9,6,2,0,4
79,2016-09-29,146,10,13,3,0,4
79,2016-09-30,147,9,8,4,0,4
79,2016-10-08,98,8,6,5,0,4
79,2016-10-09,131,10,13,6,0,4
79,2016-10-10,124,9,11,0,0,4
79,2016-10-11,160,9,11,1,0,5
79,2016-10-12,175,9,13,2,0,5
79,2016-10-13,139,10,13,3,0,5
79,2016-10-14,138,9,19,4,0,5
79,2016-10-15,61,8,7,5,1,5
79,2016-10-16,52,9,10,6,1,5
79,2016-10-17,159,9,8,0,0,5
79,2016-10-18,164,10,9,1,0,6
79,2016-10-19,150,9,6,2,0,6
79,2016-10-20,152,10,12,3,0,6
79,2016-10-21,141,10,8,4,0,6
79,2016-10-22,35,9,8,5,1,6
79,2016-10-23,77,9,6,6,1,6
79,2016-10-24,147,9,7,0,0,6
79,2016-10-25,165,10,10,1,0,7
79,2016-10-26,128,9,7,2,0,7
79,2016-10-27,148,10,9,3,0,7
79,2016-10-28,152,10,9,4,0,7
79,2016-10-29,56,9,3,5,1,7
79,2016-10-30,57,9,0,6,1,7
79,2016-10-31,176,10,1,0,0,7
80,2016-09-06,71,14,7,1,0,1
80,2016-09-07,59,14,9,2,0,1
80,2016-09-08,62,15,4,3,0,1
80,2016-09-09,70,14,1,4,0,1
80,2016-09-10,80,14,4,5,1,1
80,2016-09-11,75,14,5,6,1,1
80,2016-09-12,55,13,1,0,0,1
80,2016-09-13,53,15,7,1,0,2
80,2016-09-14,67,14,3,2,0,2
80,2016-09-15,74,14,3,3,1,2
80,2016-09-16,54,14,3,4,1,2
80,2016-09-17,68,16,5,5,1,2
80,2016-09-18,47,14,4,6,0,2
80,2016-09-19,53,14,1,0,0,2
80,2016-09-20,58,15,0,1,0,3
80,2016-09-21,63,14,3,2,0,3
80,2016-09-22,56,13,3,3,0,3
80,2016-09-23,62,14,1,4,0,3
80,2016-09-24,79,14,1,5,1,3
80,2016-09-25,63,14,3,6,1,3
80,2016-09-26,53,15,1,0,0,3
80,2016-09-27,52,14,2,1,0,4
80,2016-09-28,42,13,4,2,0,4
80,2016-09-29,55,14,6,3,0,4
80,2016-09-30,57,15,4,4,0,4
80,2016-10-08,58,12,3,5,0,4
80,2016-10-09,73,14,2,6,0,4
80,2016-10-10,48,13,2,0,0,4
80,2016-10-11,53,13,2,1,0,5
80,2016-10-12,58,15,0,2,0,5
80,2016-10-13,72,14,4,3,0,5
80,2016-10-14,65,13,2,4,0,5
80,2016-10-15,66,14,1,5,1,5
80,2016-10-16,99,15,1,6,1,5
80,2016-10-17,68,13,3,0,0,5
80,2016-10-18,46,14,3,1,0,6
80,2016-10-19,70,14,3,2,0,6
80,2016-10-20,71,14,0,3,0,6
80,2016-10-21,58,14,1,4,0,6
80,2016-10-22,63,14,1,5,1,6
80,2016-10-23,78,15,1,6,1,6
80,2016-10-24,63,14,10,0,0,6
80,2016-10-25,68,15,1,1,0,7
80,2016-10-26,70,14,1,2,0,7
80,2016-10-27,77,15,2,3,0,7
80,2016-10-28,67,14,2,4,0,7
80,2016-10-29,73,15,7,5,1,7
80,2016-10-30,85,13,1,6,1,7
80,2016-10-31,83,15,4,0,0,7
81,2016-09-06,126,14,4,1,0,1
81,2016-09-07,95,12,0,2,0,1
81,2016-09-08,121,12,4,3,0,1
81,2016-09-09,104,13,1,4,0,1
81,2016-09-10,94,13,1,5,1,1
81,2016-09-11,86,11,2,6,1,1
81,2016-09-12,110,13,4,0,0,1
81,2016-09-13,83,14,5,1,0,2
81,2016-09-14,82,13,2,2,0,2
81,2016-09-15,51,12,0,3,1,2
81,2016-09-16,74,13,0,4,1,2
81,2016-09-17,113,14,3,5,1,2
81,2016-09-18,119,12,1,6,0,2
81,2016-09-19,123,11,3,0,0,2
81,2016-09-20,110,14,4,1,0,3
81,2016-09-21,102,13,2,2,0,3
81,2016-09-22,108,14,2,3,0,3
81,2016-09-23,118,13,1,4,0,3
81,2016-09-24,111,14,0,5,1,3
81,2016-09-25,114,14,2,6,1,3
81,2016-09-26,128,12,3,0,0,3
81,2016-09-27,107,14,1,1,0,4
81,2016-09-28,88,13,4,2,0,4
81,2016-09-29,91,13,3,3,0,4
81,2016-09-30,98,14,2,4,0,4
81,2016-10-08,120,11,5,5,0,4
81,2016-10-09,112,14,6,6,0,4
81,2016-10-10,133,14,10,0,0,4
81,2016-10-11,128,13,1,1,0,5
81,2016-10-12,108,12,3,2,0,5
81,2016-10-13,117,13,6,3,0,5
81,2016-10-14,111,13,5,4,0,5
81,2016-10-15,132,13,5,5,1,5
81,2016-10-16,155,14,3,6,1,5
81,2016-10-17,148,14,8,0,0,5
81,2016-10-18,145,13,5,1,0,6
81,2016-10-19,96,14,3,2,0,6
81,2016-10-20,95,13,5,3,0,6
81,2016-10-21,78,14,4,4,0,6
81,2016-10-22,94,13,5,5,1,6
81,2016-10-23,134,14,1,6,1,6
81,2016-10-24,136,14,1,0,0,6
81,2016-10-25,123,14,2,1,0,7
81,2016-10-26,73,14,1,2,0,7
81,2016-10-27,106,12,1,3,0,7
81,2016-10-28,20,12,0,4,0,7
81,2016-10-29,65,12,1,5,1,7
81,2016-10-30,98,14,2,6,1,7
81,2016-10-31,85,12,2,0,0,7
82,2016-09-06,78,13,16,1,0,1
82,2016-09-07,76,12,11,2,0,1
82,2016-09-08,104,13,9,3,0,1
82,2016-09-09,93,13,8,4,0,1
82,2016-09-10,93,12,19,5,1,1
82,2016-09-11,94,13,8,6,1,1
82,2016-09-12,95,12,13,0,0,1
82,2016-09-13,95,13,13,1,0,2
82,2016-09-14,113,13,7,2,0,2
82,2016-09-15,33,10,3,3,1,2
82,2016-09-16,53,13,3,4,1,2
82,2016-09-17,55,12,7,5,1,2
82,2016-09-18,82,13,5,6,0,2
82,2016-09-19,86,13,6,0,0,2
82,2016-09-20,103,13,13,1,0,3
82,2016-09-21,81,13,8,2,0,3
82,2016-09-22,70,12,12,3,0,3
82,2016-09-23,106,13,13,4,0,3
82,2016-09-24,80,13,5,5,1,3
82,2016-09-25,64,13,12,6,1,3
82,2016-09-26,101,12,1,0,0,3
82,2016-09-27,100,13,12,1,0,4
82,2016-09-28,82,12,10,2,0,4
82,2016-09-29,127,13,9,3,0,4
82,2016-09-30,220,13,18,4,0,4
82,2016-10-08,115,13,9,5,0,4
82,2016-10-09,108,13,12,6,0,4
82,2016-10-10,136,13,11,0,0,4
82,2016-10-11,147,13,13,1,0,5
82,2016-10-12,88,12,11,2,0,5
82,2016-10-13,127,13,9,3,0,5
82,2016-10-14,127,13,16,4,0,5
82,2016-10-15,92,13,0,5,1,5
82,2016-10-16,94,13,16,6,1,5
82,2016-10-17,112,12,8,0,0,5
82,2016-10-18,100,13,11,1,0,6
82,2016-10-19,107,11,11,2,0,6
82,2016-10-20,107,13,6,3,0,6
82,2016-10-21,107,12,6,4,0,6
82,2016-10-22,90,13,7,5,1,6
82,2016-10-23,74,13,10,6,1,6
82,2016-10-24,111,12,10,0,0,6
82,2016-10-25,103,13,6,1,0,7
82,2016-10-26,120,13,12,2,0,7
82,2016-10-27,100,13,10,3,0,7
82,2016-10-28,114,13,7,4,0,7
82,2016-10-29,101,13,5,5,1,7
82,2016-10-30,110,13,7,6,1,7
82,2016-10-31,113,13,2,0,0,7
83,2016-09-06,97,13,23,1,0,1
83,2016-09-07,111,13,23,2,0,1
83,2016-09-08,113,13,27,3,0,1
83,2016-09-09,131,13,34,4,0,1
83,2016-09-10,195,13,34,5,1,1
83,2016-09-11,173,13,35,6,1,1
83,2016-09-12,122,13,14,0,0,1
83,2016-09-13,128,13,21,1,0,2
83,2016-09-14,137,13,19,2,0,2
83,2016-09-15,94,13,26,3,1,2
83,2016-09-16,135,13,28,4,1,2
83,2016-09-17,167,13,33,5,1,2
83,2016-09-18,122,13,14,6,0,2
83,2016-09-19,106,13,21,0,0,2
83,2016-09-20,89,13,28,1,0,3
83,2016-09-21,122,13,19,2,0,3
83,2016-09-22,98,13,18,3,0,3
83,2016-09-23,147,14,22,4,0,3
83,2016-09-24,210,14,31,5,1,3
83,2016-09-25,187,13,21,6,1,3
83,2016-09-26,112,13,24,0,0,3
83,2016-09-27,123,12,25,1,0,4
83,2016-09-28,115,13,14,2,0,4
83,2016-09-29,80,9,31,3,0,4
83,2016-09-30,150,13,49,4,0,4
83,2016-10-08,88,10,18,5,0,4
83,2016-10-09,133,13,18,6,0,4
83,2016-10-10,132,13,21,0,0,4
83,2016-10-11,123,13,35,1,0,5
83,2016-10-12,104,13,12,2,0,5
83,2016-10-13,128,13,14,3,0,5
83,2016-10-14,153,14,11,4,0,5
83,2016-10-15,190,14,14,5,1,5
83,2016-10-16,163,13,28,6,1,5
83,2016-10-17,107,13,21,0,0,5
83,2016-10-18,123,13,13,1,0,6
83,2016-10-19,130,13,34,2,0,6
83,2016-10-20,98,13,15,3,0,6
83,2016-10-21,133,13,19,4,0,6
83,2016-10-22,157,13,15,5,1,6
83,2016-10-23,203,13,17,6,1,6
83,2016-10-24,99,13,15,0,0,6
83,2016-10-25,117,13,9,1,0,7
83,2016-10-26,109,14,13,2,0,7
83,2016-10-27,126,13,17,3,0,7
83,2016-10-28,140,14,14,4,0,7
83,2016-10-29,209,13,17,5,1,7
83,2016-10-30,188,13,25,6,1,7
83,2016-10-31,101,13,18,0,0,7
84,2016-09-06,140,12,9,1,0,1
84,2016-09-07,126,13,11,2,0,1
84,2016-09-08,151,13,8,3,0,1
84,2016-09-09,145,14,10,4,0,1
84,2016-09-10,247,14,21,5,1,1
84,2016-09-11,218,14,11,6,1,1
84,2016-09-12,135,14,13,0,0,1
84,2016-09-13,139,13,4,1,0,2
84,2016-09-14,152,12,7,2,0,2
84,2016-09-15,147,13,12,3,1,2
84,2016-09-16,145,13,15,4,1,2
84,2016-09-17,223,12,6,5,1,2
84,2016-09-18,154,12,11,6,0,2
84,2016-09-19,146,13,8,0,0,2
84,2016-09-20,170,14,10,1,0,3
84,2016-09-21,142,13,14,2,0,3
84,2016-09-22,160,14,15,3,0,3
84,2016-09-23,177,13,22,4,0,3
84,2016-09-24,299,14,17,5,1,3
84,2016-09-25,271,13,22,6,1,3
84,2016-09-26,128,14,9,0,0,3
84,2016-09-27,131,14,13,1,0,4
84,2016-09-28,141,14,14,2,0,4
84,2016-09-29,163,14,16,3,0,4
84,2016-09-30,271,13,33,4,0,4
84,2016-10-08,154,12,17,5,0,4
84,2016-10-09,164,14,17,6,0,4
84,2016-10-10,142,13,9,0,0,4
84,2016-10-11,144,13,19,1,0,5
84,2016-10-12,174,13,5,2,0,5
84,2016-10-13,173,14,18,3,0,5
84,2016-10-14,193,14,9,4,0,5
84,2016-10-15,273,14,7,5,1,5
84,2016-10-16,279,13,13,6,1,5
84,2016-10-17,131,14,5,0,0,5
84,2016-10-18,162,13,12,1,0,6
84,2016-10-19,178,14,18,2,0,6
84,2016-10-20,174,14,8,3,0,6
84,2016-10-21,152,13,11,4,0,6
84,2016-10-22,189,14,8,5,1,6
84,2016-10-23,286,13,12,6,1,6
84,2016-10-24,153,14,9,0,0,6
84,2016-10-25,188,12,12,1,0,7
84,2016-10-26,152,12,18,2,0,7
84,2016-10-27,151,14,2,3,0,7
84,2016-10-28,212,14,3,4,0,7
84,2016-10-29,342,14,13,5,1,7
84,2016-10-30,297,14,2,6,1,7
84,2016-10-31,161,13,18,0,0,7
85,2016-09-06,95,23,11,1,0,1
85,2016-09-07,82,22,12,2,0,1
85,2016-09-08,72,23,11,3,0,1
85,2016-09-09,88,23,21,4,0,1
85,2016-09-10,135,23,13,5,1,1
85,2016-09-11,109,23,11,6,1,1
85,2016-09-12,74,20,10,0,0,1
85,2016-09-13,46,23,10,1,0,2
85,2016-09-14,92,23,14,2,0,2
85,2016-09-15,86,23,19,3,1,2
85,2016-09-16,116,23,21,4,1,2
85,2016-09-17,117,16,15,5,1,2
85,2016-09-18,95,22,15,6,0,2
85,2016-09-19,78,17,12,0,0,2
85,2016-09-20,79,21,23,1,0,3
85,2016-09-21,64,23,9,2,0,3
85,2016-09-22,72,23,11,3,0,3
85,2016-09-23,85,22,8,4,0,3
85,2016-09-24,106,23,9,5,1,3
85,2016-09-25,112,23,21,6,1,3
85,2016-09-26,63,16,8,0,0,3
85,2016-09-27,78,23,8,1,0,4
85,2016-09-28,58,17,15,2,0,4
85,2016-09-29,67,22,9,3,0,4
85,2016-09-30,97,17,19,4,0,4
85,2016-10-08,71,17,25,5,0,4
85,2016-10-09,75,20,22,6,0,4
85,2016-10-10,80,23,14,0,0,4
85,2016-10-11,74,23,20,1,0,5
85,2016-10-12,66,23,18,2,0,5
85,2016-10-13,63,21,15,3,0,5
85,2016-10-14,82,19,24,4,0,5
85,2016-10-15,122,23,20,5,1,5
85,2016-10-16,109,23,25,6,1,5
85,2016-10-17,63,22,15,0,0,5
85,2016-10-18,73,23,8,1,0,6
85,2016-10-19,57,23,21,2,0,6
85,2016-10-20,55,23,10,3,0,6
85,2016-10-21,85,23,14,4,0,6
85,2016-10-22,102,23,20,5,1,6
85,2016-10-23,102,22,12,6,1,6
85,2016-10-24,65,23,7,0,0,6
85,2016-10-25,60,16,10,1,0,7
85,2016-10-26,56,23,9,2,0,7
85,2016-10-27,49,21,7,3,0,7
85,2016-10-28,74,17,10,4,0,7
85,2016-10-29,111,23,30,5,1,7
85,2016-10-30,109,23,18,6,1,7
85,2016-10-31,57,23,5,0,0,7
86,2016-09-06,144,13,13,1,0,1
86,2016-09-07,115,13,14,2,0,1
86,2016-09-08,106,12,18,3,0,1
86,2016-09-09,144,13,11,4,0,1
86,2016-09-10,189,13,12,5,1,1
86,2016-09-11,145,13,8,6,1,1
86,2016-09-12,81,13,8,0,0,1
86,2016-09-13,132,12,8,1,0,2
86,2016-09-14,164,14,14,2,0,2
86,2016-09-15,152,13,25,3,1,2
86,2016-09-16,118,14,6,4,1,2
86,2016-09-17,181,14,7,5,1,2
86,2016-09-18,102,12,7,6,0,2
86,2016-09-19,132,12,9,0,0,2
86,2016-09-20,136,13,11,1,0,3
86,2016-09-21,112,12,6,2,0,3
86,2016-09-22,99,13,7,3,0,3
86,2016-09-23,149,14,6,4,0,3
86,2016-09-24,172,13,18,5,1,3
86,2016-09-25,167,12,30,6,1,3
86,2016-09-26,103,12,8,0,0,3
86,2016-09-27,119,13,8,1,0,4
86,2016-09-28,110,13,12,2,0,4
86,2016-09-29,122,13,8,3,0,4
86,2016-09-30,151,13,9,4,0,4
86,2016-10-08,119,14,7,5,0,4
86,2016-10-09,97,12,13,6,0,4
86,2016-10-10,136,14,7,0,0,4
86,2016-10-11,148,14,8,1,0,5
86,2016-10-12,118,14,7,2,0,5
86,2016-10-13,102,13,7,3,0,5
86,2016-10-14,117,14,6,4,0,5
86,2016-10-15,180,14,10,5,1,5
86,2016-10-16,178,13,6,6,1,5
86,2016-10-17,121,13,9,0,0,5
86,2016-10-18,123,14,5,1,0,6
86,2016-10-19,111,13,4,2,0,6
86,2016-10-20,117,14,9,3,0,6
86,2016-10-21,137,10,14,4,0,6
86,2016-10-22,156,13,9,5,1,6
86,2016-10-23,181,12,5,6,1,6
86,2016-10-24,122,13,6,0,0,6
86,2016-10-25,116,14,1,1,0,7
86,2016-10-26,119,14,5,2,0,7
86,2016-10-27,131,13,4,3,0,7
86,2016-10-28,110,14,5,4,0,7
86,2016-10-29,172,14,11,5,1,7
86,2016-10-30,146,14,12,6,1,7
86,2016-10-31,115,13,7,0,0,7
87,2016-09-06,151,8,8,1,0,1
87,2016-09-07,167,9,7,2,0,1
87,2016-09-08,141,9,17,3,0,1
87,2016-09-09,163,8,12,4,0,1
87,2016-09-10,52,8,10,5,1,1
87,2016-09-11,37,8,6,6,1,1
87,2016-09-12,133,8,3,0,0,1
87,2016-09-13,146,8,3,1,0,2
87,2016-09-14,122,8,8,2,0,2
87,2016-09-15,0,0,8,3,1,2
87,2016-09-16,22,8,5,4,1,2
87,2016-09-17,31,9,8,5,1,2
87,2016-09-18,124,8,8,6,0,2
87,2016-09-19,155,9,7,0,0,2
87,2016-09-20,135,9,3,1,0,3
87,2016-09-21,132,8,4,2,0,3
87,2016-09-22,71,8,12,3,0,3
87,2016-09-23,137,8,4,4,0,3
87,2016-09-24,43,9,5,5,1,3
87,2016-09-25,42,8,5,6,1,3
87,2016-09-26,133,8,5,0,0,3
87,2016-09-27,147,9,9,1,0,4
87,2016-09-28,18,2,6,2,0,4
87,2016-09-29,128,9,17,3,0,4
87,2016-09-30,151,9,8,4,0,4
87,2016-10-08,123,9,9,5,0,4
87,2016-10-09,163,8,6,6,0,4
87,2016-10-10,141,9,6,0,0,4
87,2016-10-11,133,9,3,1,0,5
87,2016-10-12,134,9,4,2,0,5
87,2016-10-13,116,9,3,3,0,5
87,2016-10-14,114,8,7,4,0,5
87,2016-10-15,16,8,2,5,1,5
87,2016-10-16,30,8,7,6,1,5
87,2016-10-17,133,8,8,0,0,5
87,2016-10-18,133,9,4,1,0,6
87,2016-10-19,147,9,4,2,0,6
87,2016-10-20,118,9,6,3,0,6
87,2016-10-21,114,8,7,4,0,6
87,2016-10-22,21,8,7,5,1,6
87,2016-10-23,18,8,3,6,1,6
87,2016-10-24,140,8,4,0,0,6
87,2016-10-25,134,9,1,1,0,7
87,2016-10-26,128,8,5,2,0,7
87,2016-10-27,134,8,7,3,0,7
87,2016-10-28,114,8,2,4,0,7
87,2016-10-29,26,8,3,5,1,7
87,2016-10-30,26,8,5,6,1,7
87,2016-10-31,122,8,3,0,0,7
88,2016-09-06,163,16,28,1,0,1
88,2016-09-07,186,15,25,2,0,1
88,2016-09-08,233,17,39,3,0,1
88,2016-09-09,429,16,101,4,0,1
88,2016-09-10,507,16,104,5,1,1
88,2016-09-11,502,15,150,6,1,1
88,2016-09-12,403,15,76,0,0,1
88,2016-09-13,331,15,95,1,0,2
88,2016-09-14,413,15,100,2,0,2
88,2016-09-15,449,15,167,3,1,2
88,2016-09-16,512,16,87,4,1,2
88,2016-09-17,396,16,121,5,1,2
88,2016-09-18,482,15,77,6,0,2
88,2016-09-19,402,16,70,0,0,2
88,2016-09-20,377,15,55,1,0,3
88,2016-09-21,388,15,75,2,0,3
88,2016-09-22,406,15,59,3,0,3
88,2016-09-23,450,16,62,4,0,3
88,2016-09-24,662,16,106,5,1,3
88,2016-09-25,623,15,111,6,1,3
88,2016-09-26,382,16,50,0,0,3
88,2016-09-27,366,15,77,1,0,4
88,2016-09-28,347,15,66,2,0,4
88,2016-09-29,464,16,65,3,0,4
88,2016-09-30,553,16,112,4,0,4
88,2016-10-08,385,15,97,5,0,4
88,2016-10-09,488,16,80,6,0,4
88,2016-10-10,397,16,70,0,0,4
88,2016-10-11,390,15,72,1,0,5
88,2016-10-12,453,15,70,2,0,5
88,2016-10-13,433,15,77,3,0,5
88,2016-10-14,517,16,81,4,0,5
88,2016-10-15,602,16,97,5,1,5
88,2016-10-16,632,15,122,6,1,5
88,2016-10-17,370,13,58,0,0,5
88,2016-10-18,405,16,82,1,0,6
88,2016-10-19,474,15,78,2,0,6
88,2016-10-20,347,15,66,3,0,6
88,2016-10-21,529,16,120,4,0,6
88,2016-10-22,587,15,88,5,1,6
88,2016-10-23,622,16,95,6,1,6
88,2016-10-24,407,16,64,0,0,6
88,2016-10-25,422,15,85,1,0,7
88,2016-10-26,482,16,87,2,0,7
88,2016-10-27,465,16,93,3,0,7
88,2016-10-28,500,15,84,4,0,7
88,2016-10-29,602,15,108,5,1,7
88,2016-10-30,586,16,143,6,1,7
88,2016-10-31,438,16,106,0,0,7
89,2016-09-06,38,9,19,1,0,1
89,2016-09-07,36,11,3,2,0,1
89,2016-09-08,43,10,20,3,0,1
89,2016-09-09,34,10,24,4,0,1
89,2016-09-10,55,11,11,5,1,1
89,2016-09-11,70,11,9,6,1,1
89,2016-09-12,26,11,52,0,0,1
89,2016-09-13,31,11,39,1,0,2
89,2016-09-14,32,9,33,2,0,2
89,2016-09-15,55,11,43,3,1,2
89,2016-09-16,67,11,50,4,1,2
89,2016-09-17,57,11,44,5,1,2
89,2016-09-18,30,11,11,6,0,2
89,2016-09-19,39,10,50,0,0,2
89,2016-09-20,38,9,43,1,0,3
89,2016-09-21,25,9,32,2,0,3
89,2016-09-22,45,11,38,3,0,3
89,2016-09-23,73,11,52,4,0,3
89,2016-09-24,78,11,36,5,1,3
89,2016-09-25,64,11,5,6,1,3
89,2016-09-26,54,11,7,0,0,3
89,2016-09-27,41,11,20,1,0,4
89,2016-09-28,33,11,33,2,0,4
89,2016-09-29,43,11,26,3,0,4
89,2016-09-30,64,11,18,4,0,4
89,2016-10-08,32,11,9,5,0,4
89,2016-10-09,46,11,7,6,0,4
